[12:21:29.068] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 2.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v17',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 0,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200,
 'workers': 4}
[12:21:35.970] 38 iterations per epoch
[12:21:38.386] iteration:1  t-loss:0.7110, loss-lb:0.7110, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[12:21:51.822] iteration:12  t-loss:0.4795, loss-lb:0.4770, loss-ulb:0.1893, weight:0.01, high-r:0.00, lr:0.0100
[12:21:53.041] iteration:13  t-loss:0.4709, loss-lb:0.4700, loss-ulb:0.0678, weight:0.01, high-r:0.01, lr:0.0100
[12:21:54.259] iteration:14  t-loss:0.4765, loss-lb:0.4739, loss-ulb:0.1904, weight:0.01, high-r:0.09, lr:0.0100
[12:21:55.479] iteration:15  t-loss:0.4811, loss-lb:0.4801, loss-ulb:0.0757, weight:0.01, high-r:0.09, lr:0.0100
[12:21:56.700] iteration:16  t-loss:0.3741, loss-lb:0.3722, loss-ulb:0.1419, weight:0.01, high-r:0.08, lr:0.0100
[12:21:57.922] iteration:17  t-loss:0.4196, loss-lb:0.4174, loss-ulb:0.1617, weight:0.01, high-r:0.34, lr:0.0100
[12:21:59.147] iteration:18  t-loss:0.4580, loss-lb:0.4537, loss-ulb:0.3219, weight:0.01, high-r:0.42, lr:0.0100
[12:22:00.366] iteration:19  t-loss:0.4013, loss-lb:0.3991, loss-ulb:0.1635, weight:0.01, high-r:0.24, lr:0.0100
[12:22:01.588] iteration:20  t-loss:0.3732, loss-lb:0.3705, loss-ulb:0.1943, weight:0.01, high-r:0.23, lr:0.0100
[12:22:02.809] iteration:21  t-loss:0.3964, loss-lb:0.3952, loss-ulb:0.0889, weight:0.01, high-r:0.29, lr:0.0100
[12:22:04.036] iteration:22  t-loss:0.4535, loss-lb:0.4523, loss-ulb:0.0949, weight:0.01, high-r:0.32, lr:0.0100
[12:22:05.257] iteration:23  t-loss:0.4072, loss-lb:0.4056, loss-ulb:0.1206, weight:0.01, high-r:0.58, lr:0.0100
[12:22:06.480] iteration:24  t-loss:0.3873, loss-lb:0.3849, loss-ulb:0.1738, weight:0.01, high-r:0.51, lr:0.0100
[12:22:07.702] iteration:25  t-loss:0.3850, loss-lb:0.3832, loss-ulb:0.1350, weight:0.01, high-r:0.33, lr:0.0100
[12:22:08.922] iteration:26  t-loss:0.4008, loss-lb:0.3993, loss-ulb:0.1107, weight:0.01, high-r:0.52, lr:0.0100
[12:22:10.144] iteration:27  t-loss:0.3502, loss-lb:0.3485, loss-ulb:0.1250, weight:0.01, high-r:0.53, lr:0.0100
[12:22:11.365] iteration:28  t-loss:0.3683, loss-lb:0.3653, loss-ulb:0.2265, weight:0.01, high-r:0.39, lr:0.0100
[12:22:12.587] iteration:29  t-loss:0.3546, loss-lb:0.3527, loss-ulb:0.1428, weight:0.01, high-r:0.26, lr:0.0100
[12:22:13.812] iteration:30  t-loss:0.3778, loss-lb:0.3771, loss-ulb:0.0504, weight:0.01, high-r:0.32, lr:0.0100
[12:22:15.033] iteration:31  t-loss:0.4268, loss-lb:0.4247, loss-ulb:0.1603, weight:0.01, high-r:0.66, lr:0.0100
[12:22:16.250] iteration:32  t-loss:0.3785, loss-lb:0.3767, loss-ulb:0.1288, weight:0.01, high-r:0.49, lr:0.0100
[12:22:17.471] iteration:33  t-loss:0.3535, loss-lb:0.3506, loss-ulb:0.2148, weight:0.01, high-r:0.39, lr:0.0100
[12:22:18.693] iteration:34  t-loss:0.3747, loss-lb:0.3711, loss-ulb:0.2669, weight:0.01, high-r:0.78, lr:0.0100
[12:22:19.911] iteration:35  t-loss:0.3265, loss-lb:0.3243, loss-ulb:0.1677, weight:0.01, high-r:0.42, lr:0.0100
[12:22:21.129] iteration:36  t-loss:0.3798, loss-lb:0.3776, loss-ulb:0.1647, weight:0.01, high-r:0.75, lr:0.0100
[12:22:22.346] iteration:37  t-loss:0.3338, loss-lb:0.3318, loss-ulb:0.1514, weight:0.01, high-r:0.72, lr:0.0100
[12:22:23.565] iteration:38  t-loss:0.3920, loss-lb:0.3904, loss-ulb:0.1190, weight:0.01, high-r:0.77, lr:0.0100
[12:22:25.849] iteration:39  t-loss:0.3107, loss-lb:0.3094, loss-ulb:0.0962, weight:0.01, high-r:0.56, lr:0.0100
[12:22:27.072] iteration:40  t-loss:0.3568, loss-lb:0.3561, loss-ulb:0.0488, weight:0.01, high-r:0.46, lr:0.0100
[12:22:28.293] iteration:41  t-loss:0.3857, loss-lb:0.3846, loss-ulb:0.0868, weight:0.01, high-r:0.49, lr:0.0100
[12:22:29.513] iteration:42  t-loss:0.3517, loss-lb:0.3499, loss-ulb:0.1340, weight:0.01, high-r:0.51, lr:0.0100
[12:22:30.737] iteration:43  t-loss:0.3531, loss-lb:0.3505, loss-ulb:0.1964, weight:0.01, high-r:0.63, lr:0.0100
[12:22:31.958] iteration:44  t-loss:0.3322, loss-lb:0.3302, loss-ulb:0.1427, weight:0.01, high-r:0.41, lr:0.0100
[12:22:33.181] iteration:45  t-loss:0.3672, loss-lb:0.3652, loss-ulb:0.1453, weight:0.01, high-r:0.64, lr:0.0100
[12:22:34.402] iteration:46  t-loss:0.3395, loss-lb:0.3389, loss-ulb:0.0415, weight:0.01, high-r:0.39, lr:0.0100
[12:22:35.623] iteration:47  t-loss:0.3286, loss-lb:0.3264, loss-ulb:0.1622, weight:0.01, high-r:0.51, lr:0.0100
[12:22:36.841] iteration:48  t-loss:0.3399, loss-lb:0.3392, loss-ulb:0.0532, weight:0.01, high-r:0.45, lr:0.0100
[12:22:38.060] iteration:49  t-loss:0.3219, loss-lb:0.3193, loss-ulb:0.1928, weight:0.01, high-r:0.32, lr:0.0100
[12:22:39.283] iteration:50  t-loss:0.3728, loss-lb:0.3709, loss-ulb:0.1349, weight:0.01, high-r:0.43, lr:0.0100
[12:22:40.506] iteration:51  t-loss:0.3061, loss-lb:0.3055, loss-ulb:0.0454, weight:0.01, high-r:0.45, lr:0.0100
[12:22:41.726] iteration:52  t-loss:0.3708, loss-lb:0.3699, loss-ulb:0.0689, weight:0.01, high-r:0.61, lr:0.0100
[12:22:42.946] iteration:53  t-loss:0.3217, loss-lb:0.3196, loss-ulb:0.1573, weight:0.01, high-r:0.61, lr:0.0100
[12:22:44.165] iteration:54  t-loss:0.3067, loss-lb:0.3054, loss-ulb:0.0991, weight:0.01, high-r:0.41, lr:0.0100
[12:22:45.385] iteration:55  t-loss:0.3748, loss-lb:0.3730, loss-ulb:0.1352, weight:0.01, high-r:0.75, lr:0.0100
[12:22:46.609] iteration:56  t-loss:0.2960, loss-lb:0.2951, loss-ulb:0.0680, weight:0.01, high-r:0.41, lr:0.0100
[12:22:47.828] iteration:57  t-loss:0.3585, loss-lb:0.3548, loss-ulb:0.2743, weight:0.01, high-r:0.43, lr:0.0100
[12:22:49.049] iteration:58  t-loss:0.3888, loss-lb:0.3875, loss-ulb:0.1028, weight:0.01, high-r:0.36, lr:0.0100
[12:22:50.267] iteration:59  t-loss:0.3250, loss-lb:0.3222, loss-ulb:0.2083, weight:0.01, high-r:0.75, lr:0.0100
[12:22:51.489] iteration:60  t-loss:0.3182, loss-lb:0.3166, loss-ulb:0.1156, weight:0.01, high-r:0.64, lr:0.0100
[12:22:52.710] iteration:61  t-loss:0.3346, loss-lb:0.3314, loss-ulb:0.2413, weight:0.01, high-r:0.73, lr:0.0100
[12:22:53.929] iteration:62  t-loss:0.3436, loss-lb:0.3414, loss-ulb:0.1636, weight:0.01, high-r:0.84, lr:0.0100
[12:22:55.152] iteration:63  t-loss:0.2630, loss-lb:0.2622, loss-ulb:0.0585, weight:0.01, high-r:0.42, lr:0.0100
[12:22:56.371] iteration:64  t-loss:0.3492, loss-lb:0.3458, loss-ulb:0.2531, weight:0.01, high-r:0.93, lr:0.0100
[12:22:57.593] iteration:65  t-loss:0.3523, loss-lb:0.3510, loss-ulb:0.0972, weight:0.01, high-r:0.33, lr:0.0100
[12:22:58.818] iteration:66  t-loss:0.3307, loss-lb:0.3285, loss-ulb:0.1668, weight:0.01, high-r:0.72, lr:0.0100
[12:23:00.043] iteration:67  t-loss:0.3479, loss-lb:0.3454, loss-ulb:0.1836, weight:0.01, high-r:0.66, lr:0.0100
[12:23:01.265] iteration:68  t-loss:0.3329, loss-lb:0.3322, loss-ulb:0.0490, weight:0.01, high-r:0.50, lr:0.0100
[12:23:02.490] iteration:69  t-loss:0.2871, loss-lb:0.2856, loss-ulb:0.1058, weight:0.01, high-r:0.76, lr:0.0100
[12:23:03.713] iteration:70  t-loss:0.3422, loss-lb:0.3415, loss-ulb:0.0511, weight:0.01, high-r:0.44, lr:0.0100
[12:23:04.935] iteration:71  t-loss:0.3192, loss-lb:0.3167, loss-ulb:0.1883, weight:0.01, high-r:0.58, lr:0.0100
[12:23:06.158] iteration:72  t-loss:0.3631, loss-lb:0.3604, loss-ulb:0.2002, weight:0.01, high-r:0.61, lr:0.0100
[12:23:07.376] iteration:73  t-loss:0.3654, loss-lb:0.3633, loss-ulb:0.1569, weight:0.01, high-r:0.60, lr:0.0100
[12:23:08.596] iteration:74  t-loss:0.3381, loss-lb:0.3376, loss-ulb:0.0423, weight:0.01, high-r:0.56, lr:0.0100
[12:23:09.819] iteration:75  t-loss:0.3485, loss-lb:0.3467, loss-ulb:0.1353, weight:0.01, high-r:0.67, lr:0.0100
[12:23:11.039] iteration:76  t-loss:0.2915, loss-lb:0.2901, loss-ulb:0.1047, weight:0.01, high-r:0.53, lr:0.0100
[12:23:13.336] iteration:77  t-loss:0.3233, loss-lb:0.3213, loss-ulb:0.1451, weight:0.01, high-r:0.75, lr:0.0100
[12:23:14.558] iteration:78  t-loss:0.3495, loss-lb:0.3491, loss-ulb:0.0263, weight:0.01, high-r:0.45, lr:0.0100
[12:23:15.785] iteration:79  t-loss:0.3358, loss-lb:0.3343, loss-ulb:0.1071, weight:0.01, high-r:0.46, lr:0.0100
[12:23:17.011] iteration:80  t-loss:0.3280, loss-lb:0.3271, loss-ulb:0.0665, weight:0.01, high-r:0.59, lr:0.0100
[12:23:18.234] iteration:81  t-loss:0.3591, loss-lb:0.3585, loss-ulb:0.0426, weight:0.01, high-r:0.64, lr:0.0100
[12:23:19.463] iteration:82  t-loss:0.3159, loss-lb:0.3154, loss-ulb:0.0393, weight:0.01, high-r:0.43, lr:0.0100
[12:23:20.687] iteration:83  t-loss:0.3138, loss-lb:0.3136, loss-ulb:0.0105, weight:0.01, high-r:0.29, lr:0.0100
[12:23:21.910] iteration:84  t-loss:0.3131, loss-lb:0.3117, loss-ulb:0.1023, weight:0.01, high-r:0.68, lr:0.0100
[12:23:23.139] iteration:85  t-loss:0.3849, loss-lb:0.3839, loss-ulb:0.0732, weight:0.01, high-r:0.59, lr:0.0099
[12:23:24.364] iteration:86  t-loss:0.3135, loss-lb:0.3132, loss-ulb:0.0252, weight:0.01, high-r:0.45, lr:0.0099
[12:23:25.591] iteration:87  t-loss:0.3425, loss-lb:0.3419, loss-ulb:0.0428, weight:0.01, high-r:0.54, lr:0.0099
[12:23:26.818] iteration:88  t-loss:0.2965, loss-lb:0.2949, loss-ulb:0.1179, weight:0.01, high-r:0.63, lr:0.0099
[12:23:28.043] iteration:89  t-loss:0.3671, loss-lb:0.3657, loss-ulb:0.1016, weight:0.01, high-r:0.88, lr:0.0099
[12:23:29.269] iteration:90  t-loss:0.3117, loss-lb:0.3112, loss-ulb:0.0386, weight:0.01, high-r:0.57, lr:0.0099
[12:23:30.494] iteration:91  t-loss:0.3050, loss-lb:0.3040, loss-ulb:0.0736, weight:0.01, high-r:0.61, lr:0.0099
[12:23:31.717] iteration:92  t-loss:0.3111, loss-lb:0.3108, loss-ulb:0.0178, weight:0.01, high-r:0.51, lr:0.0099
[12:23:32.941] iteration:93  t-loss:0.3445, loss-lb:0.3440, loss-ulb:0.0355, weight:0.01, high-r:0.46, lr:0.0099
[12:23:34.165] iteration:94  t-loss:0.3234, loss-lb:0.3230, loss-ulb:0.0338, weight:0.01, high-r:0.56, lr:0.0099
[12:23:35.389] iteration:95  t-loss:0.2807, loss-lb:0.2795, loss-ulb:0.0898, weight:0.01, high-r:0.58, lr:0.0099
[12:23:36.616] iteration:96  t-loss:0.3090, loss-lb:0.3076, loss-ulb:0.1078, weight:0.01, high-r:0.35, lr:0.0099
[12:23:37.838] iteration:97  t-loss:0.3467, loss-lb:0.3464, loss-ulb:0.0243, weight:0.01, high-r:0.39, lr:0.0099
[12:23:39.061] iteration:98  t-loss:0.2775, loss-lb:0.2758, loss-ulb:0.1218, weight:0.01, high-r:0.47, lr:0.0099
[12:23:40.285] iteration:99  t-loss:0.2935, loss-lb:0.2923, loss-ulb:0.0914, weight:0.01, high-r:0.61, lr:0.0099
[12:23:41.514] iteration:100  t-loss:0.3243, loss-lb:0.3230, loss-ulb:0.1004, weight:0.01, high-r:0.75, lr:0.0099
[12:23:42.740] iteration:101  t-loss:0.2746, loss-lb:0.2738, loss-ulb:0.0634, weight:0.01, high-r:0.51, lr:0.0099
[12:23:43.965] iteration:102  t-loss:0.3182, loss-lb:0.3168, loss-ulb:0.1106, weight:0.01, high-r:0.82, lr:0.0099
[12:23:45.188] iteration:103  t-loss:0.3561, loss-lb:0.3550, loss-ulb:0.0772, weight:0.01, high-r:0.34, lr:0.0099
[12:23:46.409] iteration:104  t-loss:0.3534, loss-lb:0.3523, loss-ulb:0.0807, weight:0.01, high-r:0.75, lr:0.0099
[12:23:47.633] iteration:105  t-loss:0.3199, loss-lb:0.3188, loss-ulb:0.0862, weight:0.01, high-r:0.48, lr:0.0099
[12:23:48.857] iteration:106  t-loss:0.2877, loss-lb:0.2862, loss-ulb:0.1088, weight:0.01, high-r:0.56, lr:0.0099
[12:23:50.079] iteration:107  t-loss:0.2791, loss-lb:0.2782, loss-ulb:0.0719, weight:0.01, high-r:0.57, lr:0.0099
[12:23:51.303] iteration:108  t-loss:0.2759, loss-lb:0.2752, loss-ulb:0.0529, weight:0.01, high-r:0.57, lr:0.0099
[12:23:52.524] iteration:109  t-loss:0.2762, loss-lb:0.2757, loss-ulb:0.0405, weight:0.01, high-r:0.55, lr:0.0099
[12:23:53.743] iteration:110  t-loss:0.3075, loss-lb:0.3071, loss-ulb:0.0335, weight:0.01, high-r:0.39, lr:0.0099
[12:23:54.979] iteration:111  t-loss:0.2801, loss-lb:0.2798, loss-ulb:0.0226, weight:0.01, high-r:0.53, lr:0.0099
[12:23:56.205] iteration:112  t-loss:0.3471, loss-lb:0.3457, loss-ulb:0.1057, weight:0.01, high-r:0.48, lr:0.0099
[12:23:57.429] iteration:113  t-loss:0.3333, loss-lb:0.3326, loss-ulb:0.0518, weight:0.01, high-r:0.64, lr:0.0099
[12:23:58.658] iteration:114  t-loss:0.3676, loss-lb:0.3663, loss-ulb:0.0925, weight:0.01, high-r:0.97, lr:0.0099
[12:24:00.911] iteration:115  t-loss:0.2980, loss-lb:0.2963, loss-ulb:0.1237, weight:0.01, high-r:0.74, lr:0.0099
[12:24:02.140] iteration:116  t-loss:0.2742, loss-lb:0.2733, loss-ulb:0.0628, weight:0.01, high-r:0.44, lr:0.0099
[12:24:03.366] iteration:117  t-loss:0.2624, loss-lb:0.2622, loss-ulb:0.0154, weight:0.01, high-r:0.52, lr:0.0099
[12:24:04.594] iteration:118  t-loss:0.3046, loss-lb:0.3028, loss-ulb:0.1325, weight:0.01, high-r:0.43, lr:0.0099
[12:24:05.817] iteration:119  t-loss:0.3036, loss-lb:0.3030, loss-ulb:0.0477, weight:0.01, high-r:0.42, lr:0.0099
[12:24:07.043] iteration:120  t-loss:0.2925, loss-lb:0.2919, loss-ulb:0.0430, weight:0.01, high-r:0.43, lr:0.0099
[12:24:08.268] iteration:121  t-loss:0.2969, loss-lb:0.2960, loss-ulb:0.0625, weight:0.01, high-r:0.49, lr:0.0099
[12:24:09.494] iteration:122  t-loss:0.3336, loss-lb:0.3329, loss-ulb:0.0508, weight:0.01, high-r:0.64, lr:0.0099
[12:24:10.715] iteration:123  t-loss:0.2574, loss-lb:0.2570, loss-ulb:0.0324, weight:0.01, high-r:0.49, lr:0.0099
[12:24:11.940] iteration:124  t-loss:0.3135, loss-lb:0.3123, loss-ulb:0.0865, weight:0.01, high-r:0.56, lr:0.0099
[12:24:13.160] iteration:125  t-loss:0.3221, loss-lb:0.3217, loss-ulb:0.0343, weight:0.01, high-r:0.58, lr:0.0099
[12:24:14.388] iteration:126  t-loss:0.2755, loss-lb:0.2749, loss-ulb:0.0431, weight:0.01, high-r:0.67, lr:0.0099
[12:24:15.611] iteration:127  t-loss:0.3072, loss-lb:0.3068, loss-ulb:0.0337, weight:0.01, high-r:0.43, lr:0.0099
[12:24:16.841] iteration:128  t-loss:0.2509, loss-lb:0.2500, loss-ulb:0.0687, weight:0.01, high-r:0.50, lr:0.0099
[12:24:18.063] iteration:129  t-loss:0.3208, loss-lb:0.3197, loss-ulb:0.0832, weight:0.01, high-r:0.52, lr:0.0099
[12:24:19.289] iteration:130  t-loss:0.2816, loss-lb:0.2813, loss-ulb:0.0185, weight:0.01, high-r:0.69, lr:0.0099
[12:24:20.511] iteration:131  t-loss:0.2718, loss-lb:0.2703, loss-ulb:0.1147, weight:0.01, high-r:0.49, lr:0.0099
[12:24:21.738] iteration:132  t-loss:0.2756, loss-lb:0.2752, loss-ulb:0.0275, weight:0.01, high-r:0.49, lr:0.0099
[12:24:22.961] iteration:133  t-loss:0.2893, loss-lb:0.2885, loss-ulb:0.0603, weight:0.01, high-r:0.60, lr:0.0099
[12:24:24.185] iteration:134  t-loss:0.3149, loss-lb:0.3143, loss-ulb:0.0407, weight:0.01, high-r:0.67, lr:0.0099
[12:24:25.412] iteration:135  t-loss:0.2820, loss-lb:0.2813, loss-ulb:0.0556, weight:0.01, high-r:0.56, lr:0.0099
[12:24:26.640] iteration:136  t-loss:0.3016, loss-lb:0.2998, loss-ulb:0.1336, weight:0.01, high-r:0.36, lr:0.0099
[12:24:27.863] iteration:137  t-loss:0.2965, loss-lb:0.2941, loss-ulb:0.1801, weight:0.01, high-r:0.87, lr:0.0099
[12:24:29.093] iteration:138  t-loss:0.2419, loss-lb:0.2411, loss-ulb:0.0573, weight:0.01, high-r:0.65, lr:0.0099
[12:24:30.314] iteration:139  t-loss:0.2455, loss-lb:0.2450, loss-ulb:0.0385, weight:0.01, high-r:0.44, lr:0.0099
[12:24:31.542] iteration:140  t-loss:0.2629, loss-lb:0.2622, loss-ulb:0.0550, weight:0.01, high-r:0.52, lr:0.0099
[12:24:32.768] iteration:141  t-loss:0.2787, loss-lb:0.2783, loss-ulb:0.0312, weight:0.01, high-r:0.53, lr:0.0099
[12:24:33.989] iteration:142  t-loss:0.2240, loss-lb:0.2234, loss-ulb:0.0475, weight:0.01, high-r:0.53, lr:0.0099
[12:24:35.220] iteration:143  t-loss:0.3071, loss-lb:0.3062, loss-ulb:0.0723, weight:0.01, high-r:0.80, lr:0.0099
[12:24:36.449] iteration:144  t-loss:0.2683, loss-lb:0.2676, loss-ulb:0.0556, weight:0.01, high-r:0.54, lr:0.0099
[12:24:37.675] iteration:145  t-loss:0.2167, loss-lb:0.2148, loss-ulb:0.1397, weight:0.01, high-r:0.54, lr:0.0099
[12:24:38.902] iteration:146  t-loss:0.2897, loss-lb:0.2890, loss-ulb:0.0541, weight:0.01, high-r:0.58, lr:0.0099
[12:24:40.125] iteration:147  t-loss:0.2325, loss-lb:0.2313, loss-ulb:0.0865, weight:0.01, high-r:0.58, lr:0.0099
[12:24:41.348] iteration:148  t-loss:0.2885, loss-lb:0.2872, loss-ulb:0.0979, weight:0.01, high-r:0.48, lr:0.0099
[12:24:42.575] iteration:149  t-loss:0.2116, loss-lb:0.2109, loss-ulb:0.0547, weight:0.01, high-r:0.55, lr:0.0099
[12:24:43.801] iteration:150  t-loss:0.2089, loss-lb:0.2082, loss-ulb:0.0494, weight:0.01, high-r:0.60, lr:0.0099
[12:24:45.024] iteration:151  t-loss:0.2776, loss-lb:0.2763, loss-ulb:0.0717, weight:0.02, high-r:0.81, lr:0.0099
[12:24:46.254] iteration:152  t-loss:0.2588, loss-lb:0.2574, loss-ulb:0.0779, weight:0.02, high-r:0.67, lr:0.0099
[12:24:48.540] iteration:153  t-loss:0.2131, loss-lb:0.2123, loss-ulb:0.0465, weight:0.02, high-r:0.35, lr:0.0099
[12:24:49.767] iteration:154  t-loss:0.2190, loss-lb:0.2185, loss-ulb:0.0312, weight:0.02, high-r:0.47, lr:0.0099
[12:24:50.987] iteration:155  t-loss:0.2798, loss-lb:0.2786, loss-ulb:0.0748, weight:0.02, high-r:0.45, lr:0.0099
[12:24:52.209] iteration:156  t-loss:0.1869, loss-lb:0.1862, loss-ulb:0.0411, weight:0.02, high-r:0.71, lr:0.0099
[12:24:53.435] iteration:157  t-loss:0.2775, loss-lb:0.2758, loss-ulb:0.1019, weight:0.02, high-r:0.46, lr:0.0099
[12:24:54.661] iteration:158  t-loss:0.1947, loss-lb:0.1941, loss-ulb:0.0362, weight:0.02, high-r:0.55, lr:0.0099
[12:24:55.882] iteration:159  t-loss:0.2436, loss-lb:0.2428, loss-ulb:0.0487, weight:0.02, high-r:0.51, lr:0.0099
[12:24:57.107] iteration:160  t-loss:0.2153, loss-lb:0.2146, loss-ulb:0.0402, weight:0.02, high-r:0.73, lr:0.0099
[12:24:58.337] iteration:161  t-loss:0.2243, loss-lb:0.2238, loss-ulb:0.0293, weight:0.02, high-r:0.55, lr:0.0099
[12:24:59.566] iteration:162  t-loss:0.2024, loss-lb:0.2013, loss-ulb:0.0597, weight:0.02, high-r:0.55, lr:0.0099
[12:25:00.789] iteration:163  t-loss:0.1842, loss-lb:0.1836, loss-ulb:0.0320, weight:0.02, high-r:0.53, lr:0.0099
[12:25:02.012] iteration:164  t-loss:0.1517, loss-lb:0.1501, loss-ulb:0.0928, weight:0.02, high-r:0.49, lr:0.0099
[12:25:03.244] iteration:165  t-loss:0.1700, loss-lb:0.1675, loss-ulb:0.1447, weight:0.02, high-r:0.58, lr:0.0099
[12:25:04.471] iteration:166  t-loss:0.2204, loss-lb:0.2180, loss-ulb:0.1349, weight:0.02, high-r:0.82, lr:0.0099
[12:25:05.697] iteration:167  t-loss:0.3130, loss-lb:0.3114, loss-ulb:0.0942, weight:0.02, high-r:0.66, lr:0.0099
[12:25:06.917] iteration:168  t-loss:0.1952, loss-lb:0.1932, loss-ulb:0.1177, weight:0.02, high-r:0.52, lr:0.0099
[12:25:08.139] iteration:169  t-loss:0.4216, loss-lb:0.4205, loss-ulb:0.0613, weight:0.02, high-r:0.59, lr:0.0099
[12:25:09.364] iteration:170  t-loss:0.2803, loss-lb:0.2795, loss-ulb:0.0459, weight:0.02, high-r:0.73, lr:0.0099
[12:25:10.591] iteration:171  t-loss:0.2405, loss-lb:0.2402, loss-ulb:0.0209, weight:0.02, high-r:0.64, lr:0.0099
[12:25:11.814] iteration:172  t-loss:0.1881, loss-lb:0.1878, loss-ulb:0.0189, weight:0.02, high-r:0.55, lr:0.0099
[12:25:13.035] iteration:173  t-loss:0.2693, loss-lb:0.2684, loss-ulb:0.0505, weight:0.02, high-r:0.74, lr:0.0099
[12:25:14.262] iteration:174  t-loss:0.2250, loss-lb:0.2229, loss-ulb:0.1166, weight:0.02, high-r:0.65, lr:0.0099
[12:25:15.483] iteration:175  t-loss:0.2306, loss-lb:0.2293, loss-ulb:0.0771, weight:0.02, high-r:0.54, lr:0.0099
[12:25:16.705] iteration:176  t-loss:0.2700, loss-lb:0.2695, loss-ulb:0.0300, weight:0.02, high-r:0.88, lr:0.0099
[12:25:17.926] iteration:177  t-loss:0.2298, loss-lb:0.2290, loss-ulb:0.0421, weight:0.02, high-r:0.52, lr:0.0099
[12:25:19.152] iteration:178  t-loss:0.2231, loss-lb:0.2224, loss-ulb:0.0416, weight:0.02, high-r:0.67, lr:0.0099
[12:25:20.379] iteration:179  t-loss:0.2257, loss-lb:0.2250, loss-ulb:0.0412, weight:0.02, high-r:0.57, lr:0.0099
[12:25:21.604] iteration:180  t-loss:0.2147, loss-lb:0.2127, loss-ulb:0.1151, weight:0.02, high-r:0.81, lr:0.0099
