[09:40:15.526] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 1.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v12',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 3,
 'labeled_bs': 2,
 'labeled_num': 8,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200,
 'workers': 4}
[09:40:22.646] 36 iterations per epoch
[09:40:26.475] iteration:1  t-loss:0.6462, loss-lb:0.6462, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[09:41:29.293] iteration:51  t-loss:0.2882, loss-lb:0.2876, loss-ulb:0.0883, weight:0.01, high-r:0.61, lr:0.0100
[09:41:30.495] iteration:52  t-loss:0.3730, loss-lb:0.3729, loss-ulb:0.0277, weight:0.01, high-r:0.78, lr:0.0100
[09:41:31.696] iteration:53  t-loss:0.2985, loss-lb:0.2975, loss-ulb:0.1425, weight:0.01, high-r:0.67, lr:0.0100
[09:41:32.911] iteration:54  t-loss:0.2838, loss-lb:0.2825, loss-ulb:0.1884, weight:0.01, high-r:0.53, lr:0.0100
[09:41:34.112] iteration:55  t-loss:0.3480, loss-lb:0.3473, loss-ulb:0.1129, weight:0.01, high-r:0.57, lr:0.0100
[09:41:35.314] iteration:56  t-loss:0.3029, loss-lb:0.3025, loss-ulb:0.0639, weight:0.01, high-r:0.63, lr:0.0100
[09:41:36.516] iteration:57  t-loss:0.3223, loss-lb:0.3211, loss-ulb:0.1887, weight:0.01, high-r:0.66, lr:0.0100
[09:41:37.716] iteration:58  t-loss:0.2755, loss-lb:0.2748, loss-ulb:0.1073, weight:0.01, high-r:0.71, lr:0.0100
[09:41:38.918] iteration:59  t-loss:0.3009, loss-lb:0.3000, loss-ulb:0.1329, weight:0.01, high-r:0.60, lr:0.0100
[09:41:40.116] iteration:60  t-loss:0.3603, loss-lb:0.3594, loss-ulb:0.1323, weight:0.01, high-r:0.57, lr:0.0100
[09:41:41.318] iteration:61  t-loss:0.3354, loss-lb:0.3338, loss-ulb:0.2330, weight:0.01, high-r:0.64, lr:0.0100
[09:41:42.519] iteration:62  t-loss:0.3838, loss-lb:0.3834, loss-ulb:0.0480, weight:0.01, high-r:0.72, lr:0.0100
[09:41:43.721] iteration:63  t-loss:0.2866, loss-lb:0.2857, loss-ulb:0.1402, weight:0.01, high-r:0.79, lr:0.0100
[09:41:44.923] iteration:64  t-loss:0.3545, loss-lb:0.3537, loss-ulb:0.1170, weight:0.01, high-r:0.71, lr:0.0100
[09:41:46.125] iteration:65  t-loss:0.3197, loss-lb:0.3192, loss-ulb:0.0730, weight:0.01, high-r:0.80, lr:0.0100
[09:41:47.329] iteration:66  t-loss:0.2793, loss-lb:0.2781, loss-ulb:0.1764, weight:0.01, high-r:0.63, lr:0.0100
[09:41:48.850] iteration:67  t-loss:0.3091, loss-lb:0.3083, loss-ulb:0.1107, weight:0.01, high-r:0.55, lr:0.0100
[09:41:50.050] iteration:68  t-loss:0.2876, loss-lb:0.2868, loss-ulb:0.1187, weight:0.01, high-r:0.66, lr:0.0100
[09:41:51.252] iteration:69  t-loss:0.3095, loss-lb:0.3094, loss-ulb:0.0210, weight:0.01, high-r:0.50, lr:0.0100
[09:41:52.457] iteration:70  t-loss:0.3171, loss-lb:0.3164, loss-ulb:0.1110, weight:0.01, high-r:0.65, lr:0.0100
[09:41:53.660] iteration:71  t-loss:0.3001, loss-lb:0.2994, loss-ulb:0.1000, weight:0.01, high-r:0.54, lr:0.0100
[09:41:54.865] iteration:72  t-loss:0.3779, loss-lb:0.3766, loss-ulb:0.1852, weight:0.01, high-r:0.51, lr:0.0100
[09:41:57.168] iteration:73  t-loss:0.3627, loss-lb:0.3617, loss-ulb:0.1435, weight:0.01, high-r:0.62, lr:0.0100
[09:41:58.367] iteration:74  t-loss:0.2708, loss-lb:0.2701, loss-ulb:0.0986, weight:0.01, high-r:0.68, lr:0.0100
[09:41:59.570] iteration:75  t-loss:0.2732, loss-lb:0.2727, loss-ulb:0.0707, weight:0.01, high-r:0.46, lr:0.0100
[09:42:00.776] iteration:76  t-loss:0.3056, loss-lb:0.3054, loss-ulb:0.0274, weight:0.01, high-r:0.49, lr:0.0100
[09:42:01.976] iteration:77  t-loss:0.3070, loss-lb:0.3063, loss-ulb:0.1038, weight:0.01, high-r:0.67, lr:0.0100
[09:42:03.177] iteration:78  t-loss:0.2803, loss-lb:0.2801, loss-ulb:0.0232, weight:0.01, high-r:0.51, lr:0.0100
[09:42:04.379] iteration:79  t-loss:0.2913, loss-lb:0.2905, loss-ulb:0.1197, weight:0.01, high-r:0.51, lr:0.0100
[09:42:05.585] iteration:80  t-loss:0.3139, loss-lb:0.3134, loss-ulb:0.0678, weight:0.01, high-r:0.54, lr:0.0100
[09:42:06.788] iteration:81  t-loss:0.3436, loss-lb:0.3432, loss-ulb:0.0655, weight:0.01, high-r:0.73, lr:0.0100
[09:42:07.989] iteration:82  t-loss:0.3247, loss-lb:0.3241, loss-ulb:0.0885, weight:0.01, high-r:0.60, lr:0.0100
[09:42:09.196] iteration:83  t-loss:0.2959, loss-lb:0.2952, loss-ulb:0.1031, weight:0.01, high-r:0.72, lr:0.0100
[09:42:10.394] iteration:84  t-loss:0.2856, loss-lb:0.2848, loss-ulb:0.1087, weight:0.01, high-r:0.71, lr:0.0100
[09:42:11.608] iteration:85  t-loss:0.3273, loss-lb:0.3263, loss-ulb:0.1502, weight:0.01, high-r:0.73, lr:0.0099
[09:42:12.811] iteration:86  t-loss:0.3176, loss-lb:0.3172, loss-ulb:0.0660, weight:0.01, high-r:0.48, lr:0.0099
[09:42:14.014] iteration:87  t-loss:0.3251, loss-lb:0.3249, loss-ulb:0.0326, weight:0.01, high-r:0.63, lr:0.0099
[09:42:15.222] iteration:88  t-loss:0.3080, loss-lb:0.3077, loss-ulb:0.0395, weight:0.01, high-r:0.40, lr:0.0099
[09:42:16.427] iteration:89  t-loss:0.3083, loss-lb:0.3078, loss-ulb:0.0737, weight:0.01, high-r:0.54, lr:0.0099
[09:42:17.628] iteration:90  t-loss:0.2640, loss-lb:0.2638, loss-ulb:0.0334, weight:0.01, high-r:0.44, lr:0.0099
[09:42:18.830] iteration:91  t-loss:0.3286, loss-lb:0.3281, loss-ulb:0.0770, weight:0.01, high-r:0.62, lr:0.0099
[09:42:20.035] iteration:92  t-loss:0.2800, loss-lb:0.2798, loss-ulb:0.0246, weight:0.01, high-r:0.52, lr:0.0099
[09:42:21.262] iteration:93  t-loss:0.3046, loss-lb:0.3043, loss-ulb:0.0467, weight:0.01, high-r:0.55, lr:0.0099
[09:42:22.486] iteration:94  t-loss:0.3013, loss-lb:0.3012, loss-ulb:0.0201, weight:0.01, high-r:0.48, lr:0.0099
[09:42:23.708] iteration:95  t-loss:0.2793, loss-lb:0.2786, loss-ulb:0.1094, weight:0.01, high-r:0.52, lr:0.0099
[09:42:24.927] iteration:96  t-loss:0.3245, loss-lb:0.3237, loss-ulb:0.1235, weight:0.01, high-r:0.59, lr:0.0099
[09:42:26.145] iteration:97  t-loss:0.3156, loss-lb:0.3155, loss-ulb:0.0232, weight:0.01, high-r:0.64, lr:0.0099
[09:42:27.376] iteration:98  t-loss:0.2232, loss-lb:0.2228, loss-ulb:0.0638, weight:0.01, high-r:0.70, lr:0.0099
[09:42:28.599] iteration:99  t-loss:0.3177, loss-lb:0.3173, loss-ulb:0.0662, weight:0.01, high-r:0.56, lr:0.0099
[09:42:29.822] iteration:100  t-loss:0.2981, loss-lb:0.2976, loss-ulb:0.0841, weight:0.01, high-r:0.65, lr:0.0099
[09:42:31.031] iteration:101  t-loss:0.3109, loss-lb:0.3105, loss-ulb:0.0722, weight:0.01, high-r:0.44, lr:0.0099
[09:42:32.583] iteration:102  t-loss:0.2675, loss-lb:0.2670, loss-ulb:0.0814, weight:0.01, high-r:0.68, lr:0.0099
[09:42:34.367] iteration:103  t-loss:0.2369, loss-lb:0.2362, loss-ulb:0.1029, weight:0.01, high-r:0.48, lr:0.0099
[09:42:36.148] iteration:104  t-loss:0.2679, loss-lb:0.2675, loss-ulb:0.0639, weight:0.01, high-r:0.36, lr:0.0099
[09:42:37.937] iteration:105  t-loss:0.3447, loss-lb:0.3441, loss-ulb:0.0894, weight:0.01, high-r:0.55, lr:0.0099
[09:42:39.721] iteration:106  t-loss:0.4177, loss-lb:0.4163, loss-ulb:0.2153, weight:0.01, high-r:0.60, lr:0.0099
[09:42:41.499] iteration:107  t-loss:0.2889, loss-lb:0.2883, loss-ulb:0.0831, weight:0.01, high-r:0.64, lr:0.0099
[09:42:43.279] iteration:108  t-loss:0.3303, loss-lb:0.3299, loss-ulb:0.0610, weight:0.01, high-r:0.71, lr:0.0099
[09:42:46.989] iteration:109  t-loss:0.3480, loss-lb:0.3472, loss-ulb:0.1132, weight:0.01, high-r:0.65, lr:0.0099
[09:42:48.738] iteration:110  t-loss:0.3190, loss-lb:0.3188, loss-ulb:0.0250, weight:0.01, high-r:0.69, lr:0.0099
[09:42:50.437] iteration:111  t-loss:0.2570, loss-lb:0.2567, loss-ulb:0.0538, weight:0.01, high-r:0.53, lr:0.0099
[09:42:52.144] iteration:112  t-loss:0.2528, loss-lb:0.2520, loss-ulb:0.1262, weight:0.01, high-r:0.58, lr:0.0099
[09:42:53.925] iteration:113  t-loss:0.3003, loss-lb:0.3000, loss-ulb:0.0409, weight:0.01, high-r:0.49, lr:0.0099
[09:42:55.715] iteration:114  t-loss:0.2853, loss-lb:0.2850, loss-ulb:0.0340, weight:0.01, high-r:0.42, lr:0.0099
[09:42:57.506] iteration:115  t-loss:0.3201, loss-lb:0.3190, loss-ulb:0.1625, weight:0.01, high-r:0.52, lr:0.0099
[09:42:59.290] iteration:116  t-loss:0.2631, loss-lb:0.2628, loss-ulb:0.0458, weight:0.01, high-r:0.64, lr:0.0099
[09:43:01.084] iteration:117  t-loss:0.3324, loss-lb:0.3322, loss-ulb:0.0178, weight:0.01, high-r:0.79, lr:0.0099
[09:43:02.869] iteration:118  t-loss:0.2941, loss-lb:0.2928, loss-ulb:0.1931, weight:0.01, high-r:0.51, lr:0.0099
[09:43:04.653] iteration:119  t-loss:0.2744, loss-lb:0.2737, loss-ulb:0.1057, weight:0.01, high-r:0.74, lr:0.0099
[09:43:06.427] iteration:120  t-loss:0.3116, loss-lb:0.3115, loss-ulb:0.0207, weight:0.01, high-r:0.40, lr:0.0099
[09:43:08.209] iteration:121  t-loss:0.2661, loss-lb:0.2659, loss-ulb:0.0188, weight:0.01, high-r:0.68, lr:0.0099
[09:43:09.998] iteration:122  t-loss:0.2701, loss-lb:0.2699, loss-ulb:0.0319, weight:0.01, high-r:0.53, lr:0.0099
[09:43:11.777] iteration:123  t-loss:0.2446, loss-lb:0.2444, loss-ulb:0.0237, weight:0.01, high-r:0.56, lr:0.0099
[09:43:13.565] iteration:124  t-loss:0.2835, loss-lb:0.2828, loss-ulb:0.0992, weight:0.01, high-r:0.67, lr:0.0099
[09:43:15.348] iteration:125  t-loss:0.2724, loss-lb:0.2722, loss-ulb:0.0286, weight:0.01, high-r:0.51, lr:0.0099
[09:43:17.126] iteration:126  t-loss:0.2222, loss-lb:0.2220, loss-ulb:0.0192, weight:0.01, high-r:0.47, lr:0.0099
[09:43:18.899] iteration:127  t-loss:0.2165, loss-lb:0.2156, loss-ulb:0.1265, weight:0.01, high-r:0.68, lr:0.0099
[09:43:20.685] iteration:128  t-loss:0.2049, loss-lb:0.2045, loss-ulb:0.0627, weight:0.01, high-r:0.56, lr:0.0099
[09:43:22.464] iteration:129  t-loss:0.2481, loss-lb:0.2469, loss-ulb:0.1745, weight:0.01, high-r:0.55, lr:0.0099
[09:43:24.250] iteration:130  t-loss:0.2073, loss-lb:0.2071, loss-ulb:0.0376, weight:0.01, high-r:0.48, lr:0.0099
[09:43:26.036] iteration:131  t-loss:0.2614, loss-lb:0.2607, loss-ulb:0.1089, weight:0.01, high-r:0.52, lr:0.0099
[09:43:27.833] iteration:132  t-loss:0.1730, loss-lb:0.1723, loss-ulb:0.1041, weight:0.01, high-r:0.58, lr:0.0099
[09:43:29.077] iteration:133  t-loss:0.2457, loss-lb:0.2452, loss-ulb:0.0716, weight:0.01, high-r:0.73, lr:0.0099
[09:43:30.782] iteration:134  t-loss:0.2406, loss-lb:0.2401, loss-ulb:0.0684, weight:0.01, high-r:0.51, lr:0.0099
[09:43:32.572] iteration:135  t-loss:0.1434, loss-lb:0.1427, loss-ulb:0.1043, weight:0.01, high-r:0.56, lr:0.0099
[09:43:34.355] iteration:136  t-loss:0.2173, loss-lb:0.2166, loss-ulb:0.1136, weight:0.01, high-r:0.56, lr:0.0099
[09:43:36.139] iteration:137  t-loss:0.2084, loss-lb:0.2070, loss-ulb:0.1990, weight:0.01, high-r:0.75, lr:0.0099
[09:43:37.922] iteration:138  t-loss:0.2883, loss-lb:0.2880, loss-ulb:0.0485, weight:0.01, high-r:0.44, lr:0.0099
[09:43:39.701] iteration:139  t-loss:0.2523, loss-lb:0.2518, loss-ulb:0.0749, weight:0.01, high-r:0.81, lr:0.0099
[09:43:41.483] iteration:140  t-loss:0.2391, loss-lb:0.2389, loss-ulb:0.0360, weight:0.01, high-r:0.44, lr:0.0099
[09:43:43.272] iteration:141  t-loss:0.3037, loss-lb:0.3031, loss-ulb:0.0936, weight:0.01, high-r:0.58, lr:0.0099
[09:43:45.060] iteration:142  t-loss:0.2779, loss-lb:0.2762, loss-ulb:0.2504, weight:0.01, high-r:0.61, lr:0.0099
[09:43:46.849] iteration:143  t-loss:0.2360, loss-lb:0.2351, loss-ulb:0.1217, weight:0.01, high-r:0.62, lr:0.0099
[09:43:48.639] iteration:144  t-loss:0.2070, loss-lb:0.2063, loss-ulb:0.1132, weight:0.01, high-r:0.68, lr:0.0099
[09:43:51.492] iteration:145  t-loss:0.2325, loss-lb:0.2313, loss-ulb:0.1783, weight:0.01, high-r:0.67, lr:0.0099
[09:43:53.277] iteration:146  t-loss:0.2217, loss-lb:0.2209, loss-ulb:0.1157, weight:0.01, high-r:0.63, lr:0.0099
[09:43:55.062] iteration:147  t-loss:0.1780, loss-lb:0.1775, loss-ulb:0.0659, weight:0.01, high-r:0.48, lr:0.0099
[09:43:56.846] iteration:148  t-loss:0.2532, loss-lb:0.2526, loss-ulb:0.0910, weight:0.01, high-r:0.71, lr:0.0099
[09:43:58.628] iteration:149  t-loss:0.1643, loss-lb:0.1641, loss-ulb:0.0398, weight:0.01, high-r:0.57, lr:0.0099
[09:44:00.411] iteration:150  t-loss:0.2467, loss-lb:0.2461, loss-ulb:0.0878, weight:0.01, high-r:0.64, lr:0.0099
[09:44:02.192] iteration:151  t-loss:0.2177, loss-lb:0.2166, loss-ulb:0.1195, weight:0.01, high-r:0.78, lr:0.0099
[09:44:03.974] iteration:152  t-loss:0.2634, loss-lb:0.2607, loss-ulb:0.3084, weight:0.01, high-r:0.70, lr:0.0099
[09:44:05.755] iteration:153  t-loss:0.2888, loss-lb:0.2882, loss-ulb:0.0760, weight:0.01, high-r:0.73, lr:0.0099
[09:44:07.539] iteration:154  t-loss:0.2701, loss-lb:0.2696, loss-ulb:0.0626, weight:0.01, high-r:0.68, lr:0.0099
[09:44:09.324] iteration:155  t-loss:0.2730, loss-lb:0.2722, loss-ulb:0.0983, weight:0.01, high-r:0.64, lr:0.0099
[09:44:11.106] iteration:156  t-loss:0.3802, loss-lb:0.3798, loss-ulb:0.0504, weight:0.01, high-r:0.74, lr:0.0099
[09:44:12.894] iteration:157  t-loss:0.2105, loss-lb:0.2093, loss-ulb:0.1439, weight:0.01, high-r:0.55, lr:0.0099
[09:44:14.683] iteration:158  t-loss:0.1936, loss-lb:0.1933, loss-ulb:0.0341, weight:0.01, high-r:0.44, lr:0.0099
[09:44:16.467] iteration:159  t-loss:0.2629, loss-lb:0.2625, loss-ulb:0.0411, weight:0.01, high-r:0.52, lr:0.0099
[09:44:18.250] iteration:160  t-loss:0.4557, loss-lb:0.4555, loss-ulb:0.0274, weight:0.01, high-r:0.53, lr:0.0099
[09:44:20.036] iteration:161  t-loss:0.2584, loss-lb:0.2577, loss-ulb:0.0818, weight:0.01, high-r:0.62, lr:0.0099
[09:44:21.819] iteration:162  t-loss:0.2240, loss-lb:0.2234, loss-ulb:0.0667, weight:0.01, high-r:0.75, lr:0.0099
[09:44:23.602] iteration:163  t-loss:0.2426, loss-lb:0.2425, loss-ulb:0.0109, weight:0.01, high-r:0.59, lr:0.0099
[09:44:25.388] iteration:164  t-loss:0.2672, loss-lb:0.2665, loss-ulb:0.0824, weight:0.01, high-r:0.59, lr:0.0099
[09:44:26.712] iteration:165  t-loss:0.2579, loss-lb:0.2575, loss-ulb:0.0468, weight:0.01, high-r:0.70, lr:0.0099
[09:44:28.282] iteration:166  t-loss:0.2905, loss-lb:0.2899, loss-ulb:0.0716, weight:0.01, high-r:0.50, lr:0.0099
[09:44:30.071] iteration:167  t-loss:0.2099, loss-lb:0.2094, loss-ulb:0.0550, weight:0.01, high-r:0.75, lr:0.0099
[09:44:31.850] iteration:168  t-loss:0.2056, loss-lb:0.2044, loss-ulb:0.1397, weight:0.01, high-r:0.52, lr:0.0099
[09:44:33.631] iteration:169  t-loss:0.2724, loss-lb:0.2720, loss-ulb:0.0378, weight:0.01, high-r:0.68, lr:0.0099
[09:44:35.411] iteration:170  t-loss:0.2231, loss-lb:0.2225, loss-ulb:0.0593, weight:0.01, high-r:0.58, lr:0.0099
[09:44:37.190] iteration:171  t-loss:0.1544, loss-lb:0.1542, loss-ulb:0.0196, weight:0.01, high-r:0.52, lr:0.0099
[09:44:38.972] iteration:172  t-loss:0.1537, loss-lb:0.1536, loss-ulb:0.0097, weight:0.01, high-r:0.43, lr:0.0099
[09:44:40.762] iteration:173  t-loss:0.1725, loss-lb:0.1718, loss-ulb:0.0766, weight:0.01, high-r:0.74, lr:0.0099
[09:44:42.541] iteration:174  t-loss:0.2249, loss-lb:0.2241, loss-ulb:0.0984, weight:0.01, high-r:0.63, lr:0.0099
[09:44:44.327] iteration:175  t-loss:0.1927, loss-lb:0.1918, loss-ulb:0.0991, weight:0.01, high-r:0.57, lr:0.0099
[09:44:46.107] iteration:176  t-loss:0.3098, loss-lb:0.3094, loss-ulb:0.0509, weight:0.01, high-r:0.66, lr:0.0099
[09:44:47.888] iteration:177  t-loss:0.1789, loss-lb:0.1787, loss-ulb:0.0205, weight:0.01, high-r:0.49, lr:0.0099
[09:44:49.678] iteration:178  t-loss:0.1852, loss-lb:0.1843, loss-ulb:0.1010, weight:0.01, high-r:0.72, lr:0.0099
[09:44:51.460] iteration:179  t-loss:0.2736, loss-lb:0.2732, loss-ulb:0.0485, weight:0.01, high-r:0.82, lr:0.0099
[09:44:53.241] iteration:180  t-loss:0.1736, loss-lb:0.1731, loss-ulb:0.0642, weight:0.01, high-r:0.62, lr:0.0099
